id	file	line	function	arg_index	definition	expansion_occurrence	domains	images	modes	before_line	before_function	before_name	final_name	decision	semantic_reason	reviewer
P00250	include/kf/game_effect.h	385	effect_pool_construct	1	0	0	KfEffectType	GAME.EXE|OPEN.EXE	modern	385	effect_pool_construct	type	type	retain	The constructor copies the combined target/class/free-state flags directly into record->type; all typed overloads agree.	root
P00251	include/kf/game_effect.h	385	effect_pool_construct	2	0	0	KfEffectKind	GAME.EXE|OPEN.EXE	modern	385	effect_pool_construct	kind	kind	retain	Behavioral effect identity is copied into record->kind and selects construction dispatch; distinct from type flags.	root
P00252	include/kf/game_effect.h	385	effect_pool_construct	3	0	0	VECTOR	GAME.EXE|OPEN.EXE	modern	385	effect_pool_construct	position	position	retain	Required initial world position copied into every constructed effect record.	root
P00253	include/kf/game_effect.h	386	effect_pool_construct	4	0	0	SVECTOR	GAME.EXE|OPEN.EXE	modern	386	effect_pool_construct	direction	direction	retain	Required direction storage copied into the effect record; concrete use depends on the selected kind, so do not rename universally to velocity or rotation.	root
P00254	include/kf/game_effect.h	386	effect_pool_construct	5	0	0	KfEffectHomingArguments	GAME.EXE|OPEN.EXE	modern	386	effect_pool_construct	arguments	arguments	retain	Modern-only bundle validates homing rotation, target mode and sound request.	root
P00256	include/kf/game_effect.h	388	effect_pool_construct	1	0	0	KfEffectType	GAME.EXE|OPEN.EXE	modern	388	effect_pool_construct	type	type	retain	The constructor copies the combined target/class/free-state flags directly into record->type; all typed overloads agree.	root
P00257	include/kf/game_effect.h	388	effect_pool_construct	2	0	0	KfEffectKind	GAME.EXE|OPEN.EXE	modern	388	effect_pool_construct	kind	kind	retain	Behavioral effect identity is copied into record->kind and selects construction dispatch; distinct from type flags.	root
P00258	include/kf/game_effect.h	388	effect_pool_construct	3	0	0	VECTOR	GAME.EXE|OPEN.EXE	modern	388	effect_pool_construct	position	position	retain	Required initial world position copied into every constructed effect record.	root
P00259	include/kf/game_effect.h	389	effect_pool_construct	4	0	0	SVECTOR	GAME.EXE|OPEN.EXE	modern	389	effect_pool_construct	direction	direction	retain	Required direction storage copied into the effect record; concrete use depends on the selected kind, so do not rename universally to velocity or rotation.	root
P00260	include/kf/game_effect.h	389	effect_pool_construct	5	0	0	KfEffectParentArguments	GAME.EXE|OPEN.EXE	modern	389	effect_pool_construct	arguments	arguments	retain	Modern-only bundle validates the parent effect index passed through the variadic boundary.	root
P00262	include/kf/game_effect.h	392	effect_pool_construct	1	0	0	KfEffectType	GAME.EXE|OPEN.EXE	modern|retail	392	effect_pool_construct	type	type	retain	The constructor copies the combined target/class/free-state flags directly into record->type; all typed overloads agree.	root
P00263	include/kf/game_effect.h	392	effect_pool_construct	2	0	0	KfEffectKind	GAME.EXE|OPEN.EXE	modern|retail	392	effect_pool_construct	kind	kind	retain	Behavioral effect identity is copied into record->kind and selects construction dispatch; distinct from type flags.	root
P00264	include/kf/game_effect.h	392	effect_pool_construct	3	0	0	VECTOR	GAME.EXE|OPEN.EXE	modern|retail	392	effect_pool_construct	position	position	retain	Required initial world position copied into every constructed effect record.	root
P00265	include/kf/game_effect.h	393	effect_pool_construct	4	0	0	SVECTOR	GAME.EXE|OPEN.EXE	modern|retail	393	effect_pool_construct	direction	direction	retain	Required direction storage copied into the effect record; concrete use depends on the selected kind, so do not rename universally to velocity or rotation.	root
P00272	include/kf/game_effect.h	398	effect_pool_set_current	0	0	0	KfEffectRecord	GAME.EXE|OPEN.EXE	modern|retail	398	effect_pool_set_current	record	effect	rename	Publishes the effect as current_effect and selects its magic record; cross-type review found no distinct semantic role justifying record instead of the effect name used by effect queries.	root
P00273	include/kf/game_effect.h	402	effect_magic_power	0	0	0	KfEffectRecord	GAME.EXE|OPEN.EXE	modern|retail	402	effect_magic_power	effect	effect	retain	Effect record supplies kind/type and power context for the magic-power calculation.	root
P00274	include/kf/game_effect.h	403	effect_projectile_update_3d	0	0	0	SVECTOR	GAME.EXE|OPEN.EXE	modern|retail	403	effect_projectile_update_3d	probe_offset	probe_offset	retain	Relative probe offset transformed into the projectile collision position.	root
P00275	include/kf/game_effect.h	403	effect_projectile_update_3d	1	0	0	KfEffectPhase	GAME.EXE|OPEN.EXE	modern|retail	403	effect_projectile_update_3d	phase_limit	phase_limit	retain	Terminal effect phase checked by the three-dimensional projectile update; same role as the 2D helper.	root
P00277	include/kf/game_effect.h	404	effect_projectile_update_2d	1	0	0	KfEffectPhase	GAME.EXE|OPEN.EXE	modern|retail	404	effect_projectile_update_2d	phase_limit	phase_limit	retain	Terminal effect phase checked by the two-dimensional projectile update.	root
P00281	include/kf/game_effect.h	406	effect_scatter_triple	0	0	0	KfEffectDirectionWords	GAME.EXE|OPEN.EXE	modern|retail	406	effect_scatter_triple	values	velocity	rename	Kind-10 scatter perturbs the three world-units-per-update components; caller passes local scatter velocity or effect direction storage in that velocity role.	root
P00282	include/kf/game_effect.h	407	effect_rotate_scale_offset_y	0	0	0	SVECTOR	GAME.EXE|OPEN.EXE	modern|retail	407	effect_rotate_scale_offset_y	offset	offset	retain	Input relative XZ offset, scaled and rotated around Y; its Y component is deliberately ignored.	root
P00283	include/kf/game_effect.h	407	effect_rotate_scale_offset_y	1	0	0	VECTOR	GAME.EXE|OPEN.EXE	modern|retail	407	effect_rotate_scale_offset_y	out	output	rename	ApplyMatrix writes the transformed VECTOR here; use the same output name as the other vector/matrix output helpers.	root
P00287	include/kf/game_effect.h	408	effect_spawn_ground_trail	1	0	0	KfEffectRecord	GAME.EXE|OPEN.EXE	modern|retail	408	effect_spawn_ground_trail	record	parent_effect	rename	The source effect supplies the trail pose/type and its pool index becomes the child's explicit parent index.	root
P00291	include/kf/game_effect.h	409	effect_spawn_ground_branch	1	0	0	KfEffectRecord	GAME.EXE|OPEN.EXE	modern|retail	409	effect_spawn_ground_branch	record	parent_effect	rename	The source effect supplies position, direction and type for its spawned ground branch.	root
P00293	include/kf/game_effect.h	409	effect_spawn_ground_branch	3	0	0	KfEffectGroundBranchRole	GAME.EXE|OPEN.EXE	modern|retail	409	effect_spawn_ground_branch	branch_role	branch_role	retain	Distinguishes the ground-branch emission role passed in the constructor's extra arguments.	root
P00294	include/kf/game_effect.h	410	effect_map_collision	0	0	0	VECTOR	GAME.EXE|OPEN.EXE	modern|retail	410	effect_map_collision	position	position	retain	Probe world position used to select nearby map cells for effect collision.	root
P00296	include/kf/game_equipment.h	75	weapon_records_load_and_mirror_angles	0	0	0	KfWeaponTable	GAME.EXE|OPEN.EXE	modern|retail	75	weapon_records_load_and_mirror_angles	source	source	retain	Serialized weapon table copied before runtime-only angle mirroring; agrees with armor source direction.	root
P00297	include/kf/game_equipment.h	76	armor_records_load	0	0	0	KfArmorTable	GAME.EXE|OPEN.EXE	modern|retail	76	armor_records_load	source	source	retain	Serialized armor table copied into the runtime armor-record array.	root
P00298	include/kf/game_map.h	170	operator++	0	1	0	KfMapObjectProgress	GAME.EXE|OPEN.EXE	modern	170	operator++	value	value	retain	Mutable map-object action-progress counter; prefix/postfix update the same operand, with postfix returning its previous value.	root
P00299	include/kf/game_map.h	170	operator++	0	1	0	KfMapObjectProgress	GAME.EXE|OPEN.EXE	modern	170	operator++	value	value	retain	Mutable map-object action-progress counter; prefix/postfix update the same operand, with postfix returning its previous value.	root
P00301	include/kf/game_map.h	170	operator--	0	1	0	KfMapObjectProgress	GAME.EXE|OPEN.EXE	modern	170	operator--	value	value	retain	Mutable map-object action-progress counter; prefix/postfix update the same operand, with postfix returning its previous value.	root
P00302	include/kf/game_map.h	170	operator--	0	1	0	KfMapObjectProgress	GAME.EXE|OPEN.EXE	modern	170	operator--	value	value	retain	Mutable map-object action-progress counter; prefix/postfix update the same operand, with postfix returning its previous value.	root
P00304	include/kf/game_map.h	173	map_object_toggle_progress	0	1	0	KfMapObjectProgress	GAME.EXE|OPEN.EXE	modern	173	map_object_toggle_progress	progress	progress	retain	Current progress is toggled between complementary transition states; counter domain retained.	root
P00305	include/kf/game_map.h	319	camera_path_publish_fixed	0	1	0	KfCameraPathState	GAME.EXE|OPEN.EXE	modern|retail	319	camera_path_publish_fixed	path	path	retain	Camera-path state whose current integer pose is copied to its fixed-point accumulators.	root
P00306	include/kf/game_map.h	331	camera_path_advance_pose	0	1	0	KfCameraPathState	GAME.EXE|OPEN.EXE	modern|retail	331	camera_path_advance_pose	path	path	retain	Mutable camera-path state whose fixed pose is advanced and published.	root
P00308	include/kf/game_map.h	483	camera_path_begin	0	0	0	KfCameraPathState	GAME.EXE|OPEN.EXE	modern|retail	483	camera_path_begin	path	path	retain	Destination playback state initialized from the current player camera and supplied point sequence.	root
P00309	include/kf/game_map.h	483	camera_path_begin	1	0	0	KfCameraPathPoint	GAME.EXE|OPEN.EXE	modern|retail	483	camera_path_begin	points	points	retain	Read-only path-point sequence assigned to path->points, distinct from mutable path state.	root
P00310	include/kf/game_map.h	484	camera_path_compute_segment	0	0	0	KfCameraPathState	GAME.EXE|OPEN.EXE	modern|retail	484	camera_path_compute_segment	path	path	retain	Mutable playback state updated with the next segment's deltas and remaining frames.	root
P00311	include/kf/game_map.h	485	camera_path_step	0	0	0	KfCameraPathState	GAME.EXE|OPEN.EXE	modern|retail	485	camera_path_step	path	path	retain	Mutable playback state advanced through segment completion and pose updates.	root
P00313	include/kf/game_map.h	486	map_apply_copy_region	0	0	0	KfMapCopyRegionId	GAME.EXE|OPEN.EXE	modern|retail	486	map_apply_copy_region	region_id	region_id	retain	Selects a predefined map-copy region before copying its cell data; identity is distinct from a map variant.	root
P00314	include/kf/game_map.h	497	map_event_advance_animation_blocking	0	0	0	KfMapEvent	GAME.EXE|OPEN.EXE	modern|retail	497	map_event_advance_animation_blocking	event	event	retain	Mutable event whose animation phase advances to the target while frames are rendered.	root
P00317	include/kf/game_map.h	498	map_event_distance_to_point	0	0	0	KfMapEvent	GAME.EXE|OPEN.EXE	modern|retail	498	map_event_distance_to_point	event	event	retain	Event reference position supplies one endpoint of the bounded distance calculation.	root
P00324	include/kf/game_map.h	500	map_event_pool_find_target_in_cone	0	0	0	VECTOR	GAME.EXE|OPEN.EXE	modern|retail	500	map_event_pool_find_target_in_cone	origin	origin	retain	World-space center of the cone query across map events; agrees with actor cone and radial queries.	root
P00329	include/kf/game_map.h	501	map_event_pool_load	0	0	0	KfMapEventDefinition	GAME.EXE|OPEN.EXE	modern|retail	501	map_event_pool_load	definitions	definitions	retain	Serialized definition stream expands into runtime event instances; source and instance roles differ.	root
P00330	include/kf/game_map.h	503	map_event_refresh_dialogue_stage	0	0	0	KfMapEvent	GAME.EXE|OPEN.EXE	modern|retail	503	map_event_refresh_dialogue_stage	event	event	retain	Event dialogue stage and page are updated from player progress and the event stage limit.	root
P00331	include/kf/game_map.h	504	map_event_set_current	0	0	0	KfMapEvent	GAME.EXE|OPEN.EXE	modern|retail	504	map_event_set_current	event	event	retain	Event instance published as the current event context.	root
P00332	include/kf/game_map.h	507	map_interaction_dispatch	0	0	0	VECTOR	GAME.EXE|OPEN.EXE	modern|retail	507	map_interaction_dispatch	position	position	retain	Player interaction world position centers actor/event/object searches.	root
P00333	include/kf/game_map.h	507	map_interaction_dispatch	1	0	0	SVECTOR	GAME.EXE|OPEN.EXE	modern|retail	507	map_interaction_dispatch	rotation	rotation	retain	Player view rotation supplies the facing angle for interaction cone searches.	root
P00334	include/kf/game_map.h	510	map_object_definitions_load	0	0	0	KfMapObjectDefinitionTable	GAME.EXE|OPEN.EXE	modern|retail	510	map_object_definitions_load	definitions	definitions	retain	Complete map-object definition table copied into its runtime owner; matches actor definitions loader.	root
P00335	include/kf/game_map.h	511	map_object_distance_to_point	0	0	0	KfMapObject	GAME.EXE|OPEN.EXE	modern|retail	511	map_object_distance_to_point	object	object	retain	Object instance supplies its position for bounded point distance.	root
P00342	include/kf/game_map.h	513	map_object_mark_collision_edge	0	0	0	KfMapObject	GAME.EXE|OPEN.EXE	modern|retail	513	map_object_mark_collision_edge	object	object	retain	Object pose and definition select the occupied edge cells to update.	root
P00343	include/kf/game_map.h	513	map_object_mark_collision_edge	1	0	0	KfMapCellKind	GAME.EXE|OPEN.EXE	modern|retail	513	map_object_mark_collision_edge	value	cell_kind	rename	Value stored into collision-grid cells is a map-cell kind; generic value conceals the encoded domain.	root
P00353	include/kf/game_map.h	519	map_object_pool_load	0	0	0	KfMapObjectPlacement	GAME.EXE|OPEN.EXE	modern|retail	519	map_object_pool_load	placements	placements	retain	Serialized placement stream expanded into runtime map objects until its terminator.	root
